DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KES,KRW,KWD,LKR,MYR,NOK,NZD,OMR,PKR,QAR,RUB,SAR,SEK,SGD,THB,TRY,USD,ZAR
2023-08-25,21.94,52.12,0.0,213.78,60.1,91.96,0.0,11.82,88.01,102.68,10.41,56.0,,0.0,261.11,,0.0,7.61,48.13,209.35,0.0,22.11,,21.48,7.42,60.21,0.0,0.0,82.22,4.27
2023-08-26,21.94,52.12,0.0,213.78,60.1,91.96,0.0,11.82,88.01,102.68,10.41,56.0,,0.0,261.11,,0.0,7.61,48.13,209.35,0.0,22.11,,21.48,7.42,60.21,0.0,0.0,82.22,4.27
2023-08-27,21.94,52.12,0.0,213.78,60.1,91.96,0.0,11.82,88.01,102.68,10.41,56.0,,0.0,261.11,,0.0,7.61,48.13,209.35,0.0,22.11,,21.48,7.42,60.21,0.0,0.0,82.22,4.27
2023-08-28,21.92,52.28,0.0,213.6,60.07,92.19,0.0,11.84,88.18,102.88,10.4,55.78,,0.0,260.7,,0.0,7.65,48.18,209.14,0.0,22.09,,21.45,7.41,60.24,0.0,0.0,82.15,4.33
2023-08-29,21.92,52.28,0.0,213.6,60.07,92.19,0.0,11.84,88.18,102.88,10.4,55.78,,0.0,260.7,,0.0,7.65,48.18,209.14,0.0,22.09,,21.45,7.41,60.24,0.0,0.0,82.15,4.33
2023-08-30,21.95,52.68,0.0,213.87,60.28,92.78,0.0,11.92,88.79,103.26,10.42,55.97,,0.0,261.61,,0.0,7.73,48.49,209.45,0.0,22.11,,21.5,7.51,60.48,0.0,0.0,82.26,4.36
2023-08-31,21.95,52.8,0.0,213.84,60.38,92.82,0.0,11.98,89.19,103.99,10.42,56.1,,0.0,261.73,,0.0,7.72,48.6,209.42,0.0,22.1,,21.49,7.55,60.58,0.0,0.0,82.25,4.31
2023-09-01,21.93,52.63,0.0,213.68,60.44,92.17,0.0,11.88,88.46,103.45,10.41,56.19,,0.0,261.28,,0.0,7.68,48.52,209.23,0.0,22.1,,21.48,7.46,60.46,0.0,0.0,82.18,4.27
2023-09-02,21.96,52.54,0.0,213.98,60.15,92.1,0.0,11.83,88.05,102.99,10.42,55.98,,0.0,261.42,,0.0,7.68,48.51,209.51,0.0,22.12,,21.51,7.42,60.42,0.0,0.0,82.3,4.28
2023-09-03,21.96,52.54,0.0,213.98,60.15,92.1,0.0,11.83,88.05,102.99,10.42,55.98,,0.0,261.42,,0.0,7.68,48.51,209.51,0.0,22.12,,21.51,7.42,60.42,0.0,0.0,82.3,4.28
2023-09-04,21.96,52.65,0.0,213.94,60.18,92.23,0.0,11.84,88.11,103.08,10.43,56.0,,0.0,261.62,,0.0,7.68,48.54,209.5,0.0,22.12,,21.49,7.43,60.45,0.0,0.0,82.28,4.3
2023-09-05,22.03,52.12,0.0,214.64,60.12,92.33,0.0,11.85,88.24,103.3,10.47,55.91,,0.0,262.2,,0.0,7.67,48.16,210.16,0.0,22.19,,21.57,7.41,60.38,0.0,0.0,82.55,4.22
2023-09-06,22.05,52.13,0.0,214.82,60.17,92.15,0.0,11.83,88.02,103.22,10.47,55.69,,0.0,262.49,,0.0,7.67,48.16,210.36,0.0,22.2,,21.59,7.41,60.32,0.0,0.0,82.62,4.22
2023-09-07,22.07,52.14,0.0,215.03,60.25,91.98,0.0,11.83,88.06,102.74,10.48,55.72,,0.0,262.67,,0.0,7.68,48.08,210.57,0.0,22.23,,21.61,7.41,60.27,0.0,0.0,82.7,4.22
2023-09-08,22.04,52.28,0.0,214.76,60.09,91.87,0.0,11.79,87.83,102.58,10.47,55.75,,0.0,262.35,,0.0,7.69,48.32,210.3,0.0,22.2,,21.59,7.4,60.22,0.0,0.0,82.6,4.24
2023-09-09,22.04,52.28,0.0,214.76,60.09,91.87,0.0,11.79,87.83,102.58,10.47,55.75,,0.0,262.35,,0.0,7.69,48.32,210.3,0.0,22.2,,21.59,7.4,60.22,0.0,0.0,82.6,4.24
2023-09-10,22.04,52.28,0.0,214.76,60.09,91.87,0.0,11.79,87.83,102.58,10.47,55.75,,0.0,262.35,,0.0,7.69,48.32,210.3,0.0,22.2,,21.59,7.4,60.22,0.0,0.0,82.6,4.24
2023-09-11,22.02,52.44,0.0,214.59,60.23,91.79,0.0,11.8,87.84,102.53,10.46,56.06,,0.0,262.16,,0.0,7.71,48.4,210.13,0.0,22.19,,21.57,7.41,60.21,0.0,0.0,82.53,4.25
2023-09-12,22.03,52.58,0.0,214.63,60.45,91.86,0.0,11.83,88.07,102.68,10.47,56.0,,0.0,262.21,,0.0,7.72,48.45,210.19,0.0,22.19,,21.56,7.41,60.34,0.0,0.0,82.55,4.29
2023-09-13,22.02,52.36,0.0,214.58,60.5,91.74,0.0,11.82,88.05,102.45,10.48,55.73,,0.0,262.07,,0.0,7.68,48.27,210.13,0.0,22.18,,21.56,7.39,60.26,0.0,0.0,82.53,4.27
2023-09-14,22.04,52.6,0.0,214.72,60.65,91.74,0.0,11.82,88.1,102.55,10.48,55.85,,0.0,262.32,,0.0,7.68,48.51,210.26,0.0,22.2,,21.58,7.39,60.38,0.0,0.0,82.58,4.31
2023-09-15,22.05,52.88,0.0,214.88,60.82,91.46,0.0,11.73,87.34,102.01,10.49,55.75,,0.0,262.18,,0.0,7.67,48.55,210.42,0.0,22.21,,21.58,7.36,60.31,0.0,0.0,82.64,4.26
2023-09-16,22.07,52.63,0.0,215.04,60.78,91.32,0.0,11.75,87.49,101.83,10.5,55.65,,0.0,262.29,,0.0,7.61,48.37,210.4,0.0,22.22,,21.61,7.36,60.29,0.0,0.0,82.7,4.26
2023-09-17,22.07,52.63,0.0,215.04,60.78,91.32,0.0,11.75,87.49,101.83,10.5,55.65,,0.0,262.29,,0.0,7.61,48.37,210.4,0.0,22.22,,21.61,7.36,60.29,0.0,0.0,82.7,4.26
2023-09-18,22.07,52.71,0.0,215.04,60.8,91.42,0.0,11.75,87.57,101.83,10.5,55.68,,0.0,262.4,,0.0,7.64,48.46,210.57,0.0,22.07,,21.61,7.36,60.29,0.0,0.0,82.7,4.27
2023-09-19,22.07,52.71,0.0,215.04,60.8,91.42,0.0,11.75,87.57,101.83,10.5,55.68,,0.0,262.4,,0.0,7.64,48.46,210.57,0.0,22.07,,21.61,7.36,60.29,0.0,0.0,82.7,4.27
2023-09-20,22.1,52.87,0.0,215.32,61.15,91.44,0.0,11.79,87.81,101.93,10.52,55.74,,0.0,262.78,,0.0,7.63,48.69,210.68,0.0,22.26,,21.64,7.38,60.33,0.0,0.0,82.81,4.29
2023-09-21,22.1,52.87,0.0,215.32,61.15,91.44,0.0,11.79,87.81,101.93,10.52,55.74,,0.0,262.78,,0.0,7.63,48.69,210.68,0.0,22.26,,21.64,7.38,60.33,0.0,0.0,82.81,4.29
2023-09-22,22.0,52.43,0.0,214.38,60.86,90.35,0.0,11.71,87.18,100.62,10.48,55.37,,0.0,261.54,,0.0,7.62,48.52,209.39,0.0,22.17,,21.55,7.34,59.98,0.0,0.0,82.45,4.27
2023-09-23,22.0,52.43,0.0,214.38,60.86,90.35,0.0,11.71,87.18,100.62,10.48,55.37,,0.0,261.54,,0.0,7.62,48.52,209.39,0.0,22.17,,21.55,7.34,59.98,0.0,0.0,82.45,4.27
2023-09-24,22.0,52.43,0.0,214.38,60.86,90.35,0.0,11.71,87.18,100.62,10.48,55.37,,0.0,261.54,,0.0,7.62,48.52,209.39,0.0,22.17,,21.55,7.34,59.98,0.0,0.0,82.45,4.27
2023-09-25,22.06,52.56,0.0,214.91,60.92,90.32,0.0,11.73,87.35,100.53,10.51,55.43,,0.0,261.92,,0.0,7.64,48.72,210.44,0.0,22.22,,21.6,7.39,60.17,0.0,0.0,82.65,4.32
2023-09-26,22.1,52.57,0.0,215.3,61.05,89.89,0.0,11.69,87.01,100.34,10.52,55.32,,0.0,262.5,,0.0,7.61,48.93,210.82,0.0,22.26,,21.64,7.44,60.19,0.0,0.0,82.8,4.31
2023-09-27,22.1,52.32,0.0,215.3,60.9,89.55,0.0,11.66,86.85,99.93,10.52,55.29,,0.0,262.4,,0.0,7.62,48.68,210.82,0.0,22.26,,21.64,7.49,60.08,0.0,0.0,82.8,4.25
2023-09-28,22.1,52.22,0.0,215.37,60.99,89.2,0.0,11.6,86.34,99.88,10.51,55.15,,0.0,262.5,,0.0,7.66,48.74,210.9,0.0,22.27,,21.65,7.45,60.04,0.0,0.0,82.83,4.23
2023-09-29,22.1,52.22,0.0,215.37,60.99,89.2,0.0,11.6,86.34,99.88,10.51,55.15,,0.0,262.5,,0.0,7.66,48.74,210.9,0.0,22.27,,21.65,7.45,60.04,0.0,0.0,82.83,4.23
2023-09-30,22.08,52.71,0.0,215.17,60.57,89.64,0.0,11.66,86.84,100.28,10.5,55.1,,0.0,262.4,,0.0,7.71,49.19,210.53,0.0,22.25,,21.63,7.54,60.26,0.0,0.0,82.75,4.28
2023-10-01,22.08,52.71,0.0,215.17,60.57,89.64,0.0,11.66,86.84,100.28,10.5,55.1,,0.0,262.4,,0.0,7.71,49.19,210.53,0.0,22.25,,21.63,7.54,60.26,0.0,0.0,82.75,4.28
2023-10-02,22.08,52.71,0.0,215.17,60.57,89.64,0.0,11.66,86.84,100.28,10.5,55.1,,0.0,262.4,,0.0,7.71,49.19,210.53,0.0,22.25,,21.63,7.54,60.26,0.0,0.0,82.75,4.28
2023-10-03,22.1,52.04,0.0,215.32,60.13,89.37,0.0,11.56,86.07,99.4,10.51,54.97,,0.0,262.36,,0.0,7.58,48.65,210.85,0.0,22.27,,21.64,7.45,59.93,0.0,0.0,82.81,4.21
2023-10-04,22.1,51.59,0.0,215.35,60.03,89.04,0.0,11.55,86.0,99.29,10.51,55.2,,0.0,262.49,,0.0,7.5,48.28,210.87,0.0,22.26,,21.64,7.42,59.9,0.0,0.0,82.82,4.19
2023-10-05,22.1,52.25,0.0,215.32,60.02,89.85,0.0,11.62,86.53,100.06,10.51,55.45,,0.0,262.51,,0.0,7.52,48.81,210.85,0.0,22.25,,21.64,7.47,60.15,0.0,0.0,82.81,4.21
2023-10-06,22.1,52.25,0.0,215.35,60.05,89.91,0.0,11.64,86.66,100.28,10.51,55.43,,0.0,262.5,,0.0,7.51,48.94,210.87,0.0,22.25,,21.65,7.48,60.23,0.0,0.0,82.82,4.16
2023-10-07,22.07,52.27,0.0,215.06,60.17,90.09,0.0,11.67,86.92,100.6,10.49,55.1,,0.0,262.11,,0.0,7.54,49.08,210.43,0.0,22.22,,21.62,7.5,60.23,0.0,0.0,82.71,4.19
2023-10-08,22.07,52.27,0.0,215.06,60.17,90.09,0.0,11.67,86.92,100.6,10.49,55.1,,0.0,262.11,,0.0,7.54,49.08,210.43,0.0,22.22,,21.62,7.5,60.23,0.0,0.0,82.71,4.19
2023-10-09,22.1,52.09,0.0,215.35,60.27,90.21,0.0,11.66,86.74,100.41,10.51,55.24,,0.0,262.19,,0.0,7.56,49.02,210.87,0.0,22.26,,21.64,7.5,60.2,0.0,0.0,82.82,4.19
2023-10-10,22.1,52.58,0.0,215.35,60.62,90.75,0.0,11.67,86.87,100.7,10.52,55.45,,0.0,262.65,,0.0,7.64,49.44,210.86,0.0,22.26,,21.64,7.52,60.31,0.0,0.0,82.82,4.2
2023-10-11,22.09,52.61,0.0,215.27,60.56,90.78,0.0,11.71,87.18,101.13,10.52,55.36,,0.0,262.54,,0.0,7.63,49.47,210.81,0.0,22.25,,21.64,7.57,60.39,0.0,0.0,82.79,4.26
2023-10-12,22.09,52.55,0.0,215.22,60.52,91.15,0.0,11.72,87.27,101.3,10.52,55.18,,0.0,262.41,,0.0,7.59,49.32,210.75,0.0,22.24,,21.63,7.55,60.39,0.0,0.0,82.77,4.31
2023-10-13,22.11,51.85,0.0,215.4,60.17,90.52,0.0,11.64,86.68,100.43,10.52,55.02,,0.0,262.41,,0.0,7.52,48.58,210.91,0.0,22.26,,21.63,7.51,60.17,0.0,0.0,82.84,4.27
2023-10-14,22.11,51.85,0.0,215.4,60.17,90.52,0.0,11.64,86.68,100.43,10.52,55.02,,0.0,262.41,,0.0,7.52,48.58,210.91,0.0,22.26,,21.63,7.51,60.17,0.0,0.0,82.84,4.27
2023-10-15,22.11,51.85,0.0,215.4,60.17,90.52,0.0,11.64,86.68,100.43,10.52,55.02,,0.0,262.41,,0.0,7.52,48.58,210.91,0.0,22.26,,21.63,7.51,60.17,0.0,0.0,82.84,4.27
2023-10-16,22.11,51.78,0.0,215.42,60.34,91.08,0.0,11.62,86.53,100.03,10.52,55.13,,0.0,262.17,,0.0,7.55,48.59,210.95,0.0,22.26,,21.65,7.49,60.14,0.0,0.0,82.85,4.27
2023-10-17,22.1,52.14,0.0,215.37,60.45,91.16,0.0,11.65,86.75,100.42,10.52,55.1,,0.0,262.46,,0.0,7.54,48.49,210.89,0.0,22.26,,21.65,7.54,60.19,0.0,0.0,82.83,4.32
2023-10-18,22.1,52.22,0.0,215.37,60.36,91.31,0.0,11.67,86.96,100.17,10.52,55.06,,0.0,262.42,,0.0,7.53,48.49,210.89,0.0,22.25,,21.65,7.55,60.19,0.0,0.0,82.83,4.33
2023-10-19,22.11,51.66,0.0,215.45,59.97,91.35,0.0,11.63,86.66,99.88,10.52,55.03,,0.0,262.38,,0.0,7.44,47.89,210.96,0.0,22.26,,21.65,7.47,59.97,0.0,0.0,82.86,4.27
2023-10-20,22.09,51.77,0.0,215.24,60.02,91.97,0.0,11.67,86.91,99.86,10.51,54.96,,0.0,262.33,,0.0,7.48,47.88,210.77,0.0,22.24,,21.63,7.52,59.96,0.0,0.0,82.78,4.27
2023-10-21,22.08,51.67,0.0,215.09,59.98,91.98,0.0,11.68,87.04,99.99,10.51,54.93,,0.0,262.27,,0.0,7.42,47.82,210.52,0.0,22.23,,21.63,7.49,59.96,0.0,0.0,82.75,4.27
2023-10-22,22.08,51.67,0.0,215.09,59.98,91.98,0.0,11.68,87.04,99.99,10.51,54.93,,0.0,262.27,,0.0,7.42,47.82,210.52,0.0,22.23,,21.63,7.49,59.96,0.0,0.0,82.75,4.27
2023-10-23,22.09,51.72,0.0,214.95,59.99,91.69,0.0,11.66,86.89,99.92,10.51,54.92,,0.0,262.25,,0.0,7.43,47.79,210.72,0.0,22.23,,21.63,7.5,59.94,0.0,0.0,82.76,4.26
2023-10-24,22.09,51.72,0.0,214.95,59.99,91.69,0.0,11.66,86.89,99.92,10.51,54.92,,0.0,262.25,,0.0,7.43,47.79,210.72,0.0,22.23,,21.63,7.5,59.94,0.0,0.0,82.76,4.26
2023-10-25,22.06,52.21,0.0,214.83,59.82,91.8,0.0,11.68,87.01,100.03,10.5,54.9,,0.0,262.11,,0.0,7.38,47.95,210.51,0.0,22.21,,21.61,7.41,60.12,0.0,0.0,82.68,4.26
2023-10-26,22.1,51.41,0.0,215.14,59.58,91.38,0.0,11.63,86.64,99.39,10.52,54.76,,0.0,262.26,,0.0,7.34,47.4,210.82,0.0,22.24,,21.64,7.38,59.97,0.0,0.0,82.8,4.23
2023-10-27,22.1,51.97,0.0,215.37,59.6,91.36,0.0,11.66,86.84,99.84,10.52,54.87,,0.0,262.47,,0.0,7.36,47.79,210.89,0.0,22.25,,21.64,7.39,60.17,0.0,0.0,82.83,4.29
2023-10-28,22.1,51.97,0.0,215.37,59.6,91.36,0.0,11.66,86.84,99.84,10.52,54.87,,0.0,262.47,,0.0,7.36,47.79,210.89,0.0,22.25,,21.64,7.39,60.17,0.0,0.0,82.83,4.29
2023-10-29,22.1,51.97,0.0,215.37,59.6,91.36,0.0,11.66,86.84,99.84,10.52,54.87,,0.0,262.47,,0.0,7.36,47.79,210.89,0.0,22.25,,21.64,7.39,60.17,0.0,0.0,82.83,4.29
2023-10-30,22.11,52.11,0.0,215.42,59.45,90.93,0.0,11.65,86.86,99.74,10.52,55.1,,0.0,262.36,,0.0,7.38,47.84,210.95,0.0,22.26,,21.65,7.39,60.18,0.0,0.0,82.85,4.32
2023-10-31,22.11,52.03,0.0,215.45,59.48,90.99,0.0,11.69,87.12,99.96,10.52,54.94,,0.0,262.54,,0.0,7.37,47.85,210.97,0.0,22.19,,21.65,7.38,60.28,0.0,0.0,82.86,4.29
2023-11-01,22.12,51.99,0.0,215.48,59.36,90.31,0.0,11.67,86.96,100.01,10.52,54.53,,0.0,262.47,,0.0,7.37,47.73,211.0,0.0,22.27,,21.65,7.38,60.15,0.0,0.0,82.87,4.34
2023-11-02,22.1,52.71,0.0,215.37,59.52,91.01,0.0,11.7,87.17,100.34,10.52,54.82,,0.0,262.71,,0.0,7.41,48.33,210.9,0.0,22.27,,21.64,7.4,60.32,0.0,0.0,82.83,4.4
2023-11-03,22.1,52.71,0.0,215.37,59.93,90.71,0.0,11.73,87.38,100.42,10.52,54.82,,0.0,262.71,,0.0,7.39,48.45,210.9,0.0,22.18,,21.64,7.42,60.43,0.0,0.0,82.83,4.42
2023-11-04,22.09,53.35,0.0,215.11,60.24,91.31,0.0,11.83,88.19,101.81,10.51,55.12,,0.0,263.02,,0.0,7.45,49.21,210.6,0.0,22.24,,21.62,7.57,60.75,0.0,0.0,82.78,4.44
2023-11-05,22.09,53.35,0.0,215.11,60.24,91.31,0.0,11.83,88.19,101.81,10.51,55.12,,0.0,263.02,,0.0,7.45,49.21,210.6,0.0,22.24,,21.62,7.57,60.75,0.0,0.0,82.78,4.44
2023-11-06,22.08,53.26,0.0,209.99,60.26,91.41,0.0,11.86,88.18,101.74,10.55,55.04,0.0,0.0,262.46,,0.0,7.48,48.93,205.33,0.0,22.27,0.0,21.62,7.59,60.86,0.0,0.0,82.75,4.44
2023-11-07,22.1,53.06,0.0,213.78,60.1,91.33,0.0,11.85,88.1,101.57,10.56,54.91,0.0,0.0,262.63,,0.0,7.46,48.72,210.18,0.0,22.29,0.0,21.62,7.56,60.9,0.0,0.0,82.83,4.42
2023-11-08,22.1,53.06,0.0,213.78,60.1,91.33,0.0,11.85,88.1,101.57,10.56,54.91,0.0,0.0,262.63,,0.0,7.46,48.72,210.18,0.0,22.29,0.0,21.62,7.56,60.9,0.0,0.0,82.83,4.42
2023-11-09,22.11,52.48,0.0,213.86,59.76,91.34,0.0,11.85,88.11,101.14,10.58,54.64,,0.0,262.65,,0.0,7.4,48.47,210.26,0.0,22.31,,21.63,7.59,60.78,0.0,0.0,82.86,4.39
2023-11-10,22.12,52.05,0.0,213.95,59.72,90.94,0.0,11.81,87.81,100.65,10.58,54.5,0.0,0.0,262.68,,0.0,7.37,48.21,210.3,0.0,22.31,0.0,21.63,7.57,60.59,0.0,0.0,82.88,4.35
2023-11-11,22.12,52.05,0.0,213.95,59.72,90.94,0.0,11.81,87.81,100.65,10.58,54.5,0.0,0.0,262.68,,0.0,7.37,48.21,210.3,0.0,22.31,0.0,21.63,7.57,60.59,0.0,0.0,82.88,4.35
2023-11-12,22.12,52.05,0.0,213.95,59.72,90.94,0.0,11.81,87.81,100.65,10.58,54.5,0.0,0.0,262.68,,0.0,7.37,48.21,210.3,0.0,22.31,0.0,21.63,7.57,60.59,0.0,0.0,82.88,4.35
2023-11-13,22.12,52.14,0.0,215.56,59.63,91.09,0.0,11.81,87.9,100.71,10.55,54.38,,0.0,262.65,,0.0,7.41,48.41,211.08,0.0,22.28,,21.66,7.56,60.55,0.0,0.0,82.9,4.33
2023-11-14,22.12,52.14,0.0,215.56,59.63,91.09,0.0,11.81,87.9,100.71,10.55,54.38,,0.0,262.65,,0.0,7.41,48.41,211.08,0.0,22.28,,21.66,7.56,60.55,0.0,0.0,82.9,4.33
2023-11-15,22.06,53.19,0.0,214.96,60.05,92.25,0.0,11.99,89.31,102.62,10.53,54.63,,0.0,262.94,,0.0,7.57,49.35,210.49,0.0,22.25,,21.61,7.77,61.0,0.0,0.0,82.67,4.44
2023-11-16,22.09,52.97,0.0,215.24,60.02,92.33,0.0,11.95,89.02,101.89,10.53,54.44,,0.0,262.89,,0.0,7.58,49.04,210.77,0.0,22.24,,21.62,7.77,60.86,0.0,0.0,82.78,4.44
2023-11-17,22.1,53.07,0.0,213.83,59.95,92.51,0.0,12.0,89.24,102.04,10.59,55.07,0.0,0.0,262.86,,0.0,7.57,48.86,210.18,0.0,22.29,0.0,21.62,7.81,61.19,0.0,0.0,82.82,4.41
2023-11-18,22.12,53.35,0.0,214.04,60.07,92.78,0.0,12.09,89.86,102.63,10.6,55.15,0.0,0.0,263.17,,0.0,7.58,49.05,210.36,0.0,22.31,0.0,21.64,7.63,61.3,0.0,0.0,82.89,4.39
2023-11-19,22.12,53.35,0.0,214.04,60.07,92.78,0.0,12.09,89.86,102.63,10.6,55.15,0.0,0.0,263.17,,0.0,7.58,49.05,210.36,0.0,22.31,0.0,21.64,7.63,61.3,0.0,0.0,82.89,4.39
2023-11-20,22.11,53.63,0.0,209.61,60.15,92.9,0.0,12.09,89.9,102.82,10.6,55.33,0.0,0.0,263.11,,0.0,7.67,49.28,210.51,0.0,22.3,0.0,21.66,7.87,61.49,0.0,0.0,82.87,4.44
2023-11-21,22.13,53.98,0.0,214.12,60.16,93.09,0.0,12.14,90.27,103.33,10.61,55.91,0.0,0.0,263.41,,0.0,7.75,49.69,210.43,0.0,22.32,0.0,21.65,7.93,61.73,0.0,0.0,82.92,4.44
2023-11-22,22.12,53.62,0.0,214.09,60.15,92.97,0.0,12.08,89.8,103.22,10.6,55.46,0.0,0.0,263.35,,0.0,7.74,49.41,210.41,0.0,22.32,0.0,21.65,7.9,61.58,0.0,0.0,82.91,4.36
2023-11-23,22.12,53.8,0.0,214.01,60.32,93.08,0.0,12.08,89.78,103.06,10.6,55.34,0.0,0.0,263.25,,0.0,7.7,49.62,210.34,0.0,22.31,0.0,21.64,7.92,61.53,0.0,0.0,82.88,4.32
2023-11-24,22.13,53.77,0.0,214.16,60.18,92.93,0.0,12.08,89.76,103.3,10.6,55.18,0.0,0.0,263.33,,0.0,7.67,49.55,210.49,0.0,22.33,0.0,21.65,7.87,61.47,0.0,0.0,82.94,4.32
2023-11-25,22.13,53.77,0.0,214.16,60.18,92.93,0.0,12.08,89.76,103.3,10.6,55.18,0.0,0.0,263.33,,0.0,7.67,49.55,210.49,0.0,22.33,0.0,21.65,7.87,61.47,0.0,0.0,82.94,4.32
2023-11-26,22.13,53.77,0.0,214.16,60.18,92.93,0.0,12.08,89.76,103.3,10.6,55.18,0.0,0.0,263.33,,0.0,7.67,49.55,210.49,0.0,22.33,0.0,21.65,7.87,61.47,0.0,0.0,82.94,4.32
2023-11-27,22.13,53.77,0.0,214.16,60.18,92.93,0.0,12.08,89.76,103.3,10.6,55.18,0.0,0.0,263.33,,0.0,7.67,49.55,210.49,0.0,22.33,0.0,21.65,7.87,61.47,0.0,0.0,82.94,4.32
2023-11-28,22.15,54.33,0.0,214.28,60.65,93.48,0.0,12.15,90.28,104.24,10.61,55.73,0.0,0.0,263.47,0.25,0.0,7.79,50.04,210.57,0.0,22.33,0.0,21.66,7.94,61.78,0.0,0.0,82.97,4.37
2023-11-29,22.13,54.52,0.0,214.16,60.86,93.75,0.0,12.19,90.61,104.8,10.6,56.06,0.0,0.0,263.28,0.25,0.0,7.8,50.67,210.41,0.0,22.31,0.0,21.65,8.02,61.99,0.0,0.0,82.92,4.37
2023-11-30,22.13,54.39,0.0,213.88,60.72,94.21,0.0,12.16,90.38,104.69,10.58,56.09,0.0,0.0,263.37,0.25,0.0,7.76,50.59,210.13,0.0,22.32,0.0,21.64,7.99,61.92,0.0,0.0,82.92,4.34
2023-12-01,22.12,54.16,0.0,214.08,60.85,93.97,0.0,12.08,89.77,104.17,10.57,55.71,0.0,0.0,262.71,0.25,0.0,7.66,50.51,210.32,0.0,22.31,0.0,21.63,7.89,61.65,0.0,0.0,82.88,4.31
2023-12-02,22.11,54.58,0.0,212.96,61.01,94.34,0.0,12.05,89.58,104.54,10.57,56.12,0.0,0.0,262.58,0.25,0.0,7.58,50.77,209.23,0.0,22.29,0.0,21.62,7.82,61.73,0.0,0.0,82.82,4.29
2023-12-03,22.11,54.58,0.0,212.96,61.01,94.34,0.0,12.05,89.58,104.54,10.57,56.12,0.0,0.0,262.58,0.25,0.0,7.58,50.77,209.23,0.0,22.29,0.0,21.62,7.82,61.73,0.0,0.0,82.82,4.29
2023-12-04,22.12,54.6,0.0,208.49,60.98,94.45,0.0,12.05,89.57,104.43,10.57,56.22,0.0,0.0,262.73,0.25,0.0,7.74,50.78,210.48,0.0,22.31,0.0,21.65,7.96,61.77,0.0,0.0,82.87,4.36
2023-12-05,22.15,54.01,0.0,215.76,60.81,94.28,0.0,11.99,89.32,104.17,10.55,56.08,,0.0,263.24,0.25,0.0,7.61,50.53,211.28,0.0,22.3,,21.68,7.91,61.62,0.0,0.0,82.98,4.32
2023-12-06,22.14,54.05,0.0,214.17,60.78,94.0,0.0,11.97,88.93,103.97,10.58,56.03,0.0,0.0,262.89,0.25,0.0,7.58,50.54,210.48,0.0,22.32,0.0,21.68,7.9,61.54,0.0,0.0,82.95,4.29
2023-12-07,22.15,53.79,0.0,214.14,60.68,94.13,0.0,11.95,88.79,103.66,10.59,56.87,0.0,0.0,263.37,0.25,0.0,7.55,50.25,210.54,0.0,22.33,0.0,21.66,7.92,61.57,0.0,0.0,82.96,4.29
2023-12-08,22.14,54.18,0.0,214.12,60.77,93.98,0.0,11.96,88.9,103.83,10.58,57.37,0.0,0.0,263.45,0.25,0.0,7.63,50.5,210.48,0.0,22.32,0.0,21.66,7.97,61.71,0.0,0.0,82.95,4.33
2023-12-09,22.14,54.18,0.0,214.12,60.77,93.98,0.0,11.96,88.9,103.83,10.58,57.37,0.0,0.0,263.45,0.25,0.0,7.63,50.5,210.48,0.0,22.32,0.0,21.66,7.97,61.71,0.0,0.0,82.95,4.33
2023-12-10,22.14,54.18,0.0,214.12,60.77,93.98,0.0,11.96,88.9,103.83,10.58,57.37,0.0,0.0,263.45,0.25,0.0,7.63,50.5,210.48,0.0,22.32,0.0,21.66,7.97,61.71,0.0,0.0,82.95,4.33
2023-12-11,22.15,53.77,0.0,214.24,60.72,93.52,0.0,11.93,88.66,103.41,10.59,56.45,0.0,0.0,263.36,0.25,0.0,7.57,50.04,210.55,0.0,22.33,0.0,21.67,7.9,61.39,0.0,0.0,82.98,4.28
2023-12-12,22.14,54.06,0.0,214.26,60.87,93.8,0.0,11.94,88.72,103.7,10.6,56.67,0.0,0.0,263.27,0.25,0.0,7.56,50.39,210.56,0.0,22.33,0.0,21.66,7.9,61.46,0.0,0.0,82.97,4.26
2023-12-13,22.15,53.77,0.0,214.25,60.7,93.95,0.0,11.96,88.89,103.54,10.59,56.7,0.0,0.0,263.17,0.25,0.0,7.55,50.05,210.56,0.0,22.33,0.0,21.66,7.92,61.39,0.0,0.0,82.98,4.28
2023-12-14,22.13,54.97,0.0,214.05,61.15,94.42,0.0,12.07,89.69,104.09,10.58,58.11,0.0,0.0,263.42,0.25,0.0,7.7,50.96,210.38,0.0,22.31,0.0,21.64,8.04,61.97,0.0,0.0,82.9,4.35
2023-12-15,22.09,54.93,0.0,213.7,61.48,94.6,0.0,12.16,90.39,105.05,10.57,57.99,0.0,0.0,263.44,0.25,0.0,7.89,50.8,210.01,0.0,22.27,0.0,21.6,8.07,61.97,0.0,0.0,82.75,4.46
2023-12-16,22.06,54.72,0.0,213.38,61.34,94.27,0.0,12.04,89.53,104.25,10.55,57.85,0.0,0.0,262.99,0.25,0.0,7.88,50.66,209.74,0.0,22.25,0.0,21.57,8.0,61.59,0.0,0.0,82.65,4.32
2023-12-17,22.06,54.72,0.0,213.38,61.34,94.27,0.0,12.04,89.53,104.25,10.55,57.85,0.0,0.0,262.99,0.25,0.0,7.88,50.66,209.74,0.0,22.25,0.0,21.57,8.0,61.59,0.0,0.0,82.65,4.32
