DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KES,KRW,KWD,LKR,MYR,NOK,NZD,OMR,PKR,QAR,RUB,SAR,SEK,SGD,THB,TRY,USD,ZAR
2024-04-20,22.15,52.59,0.0,214.18,59.79,90.36,0.0,11.81,87.9,102.0,10.56,53.4,0.0,0.0,263.36,0.27,0.0,7.51,48.21,210.54,0.0,22.33,0.0,21.76,7.58,60.59,0.0,0.0,82.97,4.1
2024-04-21,22.15,52.59,0.0,214.18,59.79,90.36,0.0,11.81,87.9,102.0,10.56,53.4,0.0,0.0,263.36,0.27,0.0,7.51,48.21,210.54,0.0,22.33,0.0,21.76,7.58,60.59,0.0,0.0,82.97,4.1
2024-04-22,22.15,52.82,0.0,209.18,60.13,90.27,0.0,11.82,87.88,102.14,10.56,53.4,0.0,0.0,263.48,0.27,0.0,7.52,48.45,210.85,0.0,22.34,0.0,21.8,7.59,60.64,0.0,0.0,83.01,4.26
2024-04-23,22.15,52.96,0.0,214.22,60.26,90.33,0.0,11.84,88.06,101.98,10.55,53.33,0.0,0.0,263.54,0.27,0.0,7.55,48.47,210.55,0.0,22.33,0.0,21.77,7.63,60.59,0.0,0.0,82.97,4.23
2024-04-24,22.12,53.39,0.0,214.02,60.34,90.17,0.0,11.85,88.12,102.63,10.55,53.28,0.0,0.0,263.41,0.27,0.0,7.59,48.64,210.58,0.0,22.31,0.0,21.75,7.65,60.63,0.0,0.0,82.9,4.25
2024-04-25,22.13,53.29,0.0,214.11,60.22,89.9,0.0,11.86,88.17,102.74,10.56,53.09,0.0,0.0,263.57,0.27,0.0,7.53,48.61,210.46,0.0,22.32,0.0,21.76,7.61,60.6,0.0,0.0,82.94,4.23
2024-04-26,22.12,53.61,0.0,214.01,60.42,90.08,0.0,11.89,88.37,103.07,10.55,52.68,0.0,0.0,263.65,0.27,0.0,7.54,48.78,210.36,0.0,22.31,0.0,21.75,7.61,60.59,0.0,0.0,82.9,4.26
2024-04-27,22.12,53.61,0.0,214.01,60.42,90.08,0.0,11.89,88.37,103.07,10.55,52.68,0.0,0.0,263.65,0.27,0.0,7.54,48.78,210.36,0.0,22.31,0.0,21.75,7.61,60.59,0.0,0.0,82.9,4.26
2024-04-28,22.12,53.61,0.0,214.01,60.42,90.08,0.0,11.89,88.37,103.07,10.55,52.68,0.0,0.0,263.65,0.27,0.0,7.54,48.78,210.36,0.0,22.31,0.0,21.75,7.61,60.59,0.0,0.0,82.9,4.26
2024-04-29,22.12,53.61,0.0,214.01,60.42,90.08,0.0,11.89,88.37,103.07,10.55,52.68,0.0,0.0,263.65,0.27,0.0,7.54,48.78,210.36,0.0,22.31,0.0,21.75,7.61,60.59,0.0,0.0,82.9,4.26
2024-04-30,22.12,53.61,0.0,214.01,60.42,90.08,0.0,11.89,88.37,103.07,10.55,52.68,0.0,0.0,263.65,0.27,0.0,7.54,48.78,210.36,0.0,22.31,0.0,21.75,7.61,60.59,0.0,0.0,82.9,4.26
2024-05-01,22.12,53.61,0.0,214.01,60.42,90.08,0.0,11.89,88.37,103.07,10.55,52.68,0.0,0.0,263.65,0.27,0.0,7.54,48.78,210.36,0.0,22.31,0.0,21.75,7.61,60.59,0.0,0.0,82.9,4.26
2024-05-02,22.16,53.57,0.0,210.0,60.14,89.79,0.0,11.88,88.34,103.44,10.59,52.95,0.0,0.0,263.71,0.27,0.0,7.51,48.57,211.51,0.0,22.34,0.0,21.78,7.59,60.7,0.0,0.0,83.03,4.38
2024-05-03,22.15,53.93,0.0,214.23,60.4,90.49,0.0,11.9,88.45,103.53,10.59,53.96,0.0,0.0,264.05,0.27,0.0,7.54,48.89,210.6,0.0,22.34,0.0,21.77,7.62,60.98,0.0,0.0,82.99,4.38
2024-05-04,22.15,54.14,0.0,214.45,60.35,90.92,0.0,11.93,88.76,103.5,10.59,53.95,0.0,0.0,264.24,0.27,0.0,7.52,49.25,210.8,0.0,22.33,0.0,21.77,7.57,61.15,0.0,0.0,82.98,4.39
2024-05-05,22.15,54.14,0.0,214.45,60.35,90.92,0.0,11.93,88.76,103.5,10.59,53.95,0.0,0.0,264.24,0.27,0.0,7.52,49.25,210.8,0.0,22.33,0.0,21.77,7.57,61.15,0.0,0.0,82.98,4.39
2024-05-06,22.15,54.14,0.0,214.45,60.35,90.92,0.0,11.93,88.76,103.5,10.59,53.95,0.0,0.0,264.24,0.27,0.0,7.52,49.25,210.8,0.0,22.33,0.0,21.77,7.57,61.15,0.0,0.0,82.98,4.39
2024-05-07,22.17,54.4,0.0,214.5,60.43,90.81,0.0,11.95,88.83,103.69,10.59,53.51,0.0,0.0,264.48,0.27,0.0,7.64,49.29,210.84,0.0,22.36,0.0,21.8,7.66,61.1,0.0,0.0,83.08,4.4
2024-05-08,22.18,53.99,0.0,214.51,60.1,90.66,0.0,11.92,88.63,103.14,10.59,53.3,0.0,0.0,264.59,0.27,0.0,7.57,49.13,210.92,0.0,22.36,0.0,21.8,7.61,60.93,0.0,0.0,83.1,4.39
2024-05-09,22.17,54.06,0.0,214.43,60.2,90.73,0.0,11.93,88.69,103.22,10.6,53.16,0.0,0.0,264.43,0.27,0.0,7.6,49.26,210.83,0.0,22.36,0.0,21.8,7.6,60.97,0.0,0.0,83.09,4.39
2024-05-10,22.17,54.23,0.0,214.48,60.36,90.88,0.0,11.96,88.9,103.35,10.6,53.1,0.0,0.0,264.39,0.27,0.0,7.63,49.35,210.91,0.0,22.36,0.0,21.8,7.63,61.05,0.0,0.0,83.08,4.4
2024-05-11,22.17,54.23,0.0,214.48,60.36,90.88,0.0,11.96,88.9,103.35,10.6,53.1,0.0,0.0,264.39,0.27,0.0,7.63,49.35,210.91,0.0,22.36,0.0,21.8,7.63,61.05,0.0,0.0,83.08,4.4
2024-05-12,22.17,54.23,0.0,214.48,60.36,90.88,0.0,11.96,88.9,103.35,10.6,53.1,0.0,0.0,264.39,0.27,0.0,7.63,49.35,210.91,0.0,22.36,0.0,21.8,7.63,61.05,0.0,0.0,83.08,4.4
2024-05-13,22.18,54.2,0.0,209.29,60.41,90.91,0.0,11.96,88.89,103.47,10.6,53.08,0.0,0.0,264.48,0.27,0.0,7.64,49.3,210.96,0.0,22.37,0.0,21.83,7.65,61.02,0.0,0.0,83.11,4.42
2024-05-14,22.18,54.25,0.0,214.64,60.42,90.71,0.0,11.97,89.02,103.74,10.61,52.88,0.0,0.0,264.44,0.27,0.0,7.66,49.38,210.96,0.0,22.37,0.0,21.81,7.64,61.05,0.0,0.0,83.11,4.43
2024-05-15,22.17,54.62,0.0,214.56,60.59,90.96,0.0,12.01,89.34,104.06,10.6,52.86,0.0,0.0,264.47,0.27,0.0,7.68,49.71,210.89,0.0,22.36,0.0,21.8,7.68,61.2,0.0,0.0,83.09,4.43
2024-05-16,22.16,54.97,0.0,214.42,60.71,91.5,0.0,12.07,89.8,104.77,10.61,53.68,0.0,0.0,264.6,0.27,0.0,7.77,50.25,210.78,0.0,22.34,0.0,21.79,7.78,61.51,0.0,0.0,83.05,4.45
2024-05-17,22.17,54.76,0.0,214.54,60.65,90.86,0.0,12.05,89.63,104.57,10.62,53.06,0.0,0.0,264.77,0.27,0.0,7.73,50.16,211.11,0.0,22.36,0.0,21.8,7.72,61.33,0.0,0.0,83.1,4.47
2024-05-18,22.14,54.95,0.0,214.59,60.57,90.48,0.0,12.04,89.74,104.76,10.6,53.03,0.0,0.0,264.26,0.27,0.0,7.59,50.25,210.95,0.0,22.32,0.0,21.76,7.55,61.27,0.0,0.0,82.95,4.4
2024-05-19,22.14,54.95,0.0,214.59,60.57,90.48,0.0,12.04,89.74,104.76,10.6,53.03,0.0,0.0,264.26,0.27,0.0,7.59,50.25,210.95,0.0,22.32,0.0,21.76,7.55,61.27,0.0,0.0,82.95,4.4
2024-05-20,22.14,54.95,0.0,214.59,60.57,90.48,0.0,12.04,89.74,104.76,10.6,53.03,0.0,0.0,264.26,0.27,0.0,7.59,50.25,210.95,0.0,22.32,0.0,21.76,7.55,61.27,0.0,0.0,82.95,4.4
2024-05-21,22.13,54.54,0.0,214.1,60.45,90.25,0.0,12.02,89.38,104.72,10.6,52.73,0.0,0.0,264.37,0.0,0.0,7.71,49.9,210.45,0.0,22.32,0.0,21.75,7.72,61.15,0.0,0.0,82.91,4.46
2024-05-22,22.12,54.65,0.0,214.08,60.45,90.22,0.0,12.02,89.37,104.77,10.59,52.8,0.0,0.0,264.43,0.0,0.0,7.75,50.18,210.44,0.0,22.31,0.0,21.75,7.74,61.2,0.0,0.0,82.91,4.49
2024-05-23,22.12,54.65,0.0,214.08,60.45,90.22,0.0,12.02,89.37,104.77,10.59,52.8,0.0,0.0,264.43,0.0,0.0,7.75,50.18,210.44,0.0,22.31,0.0,21.75,7.74,61.2,0.0,0.0,82.91,4.49
2024-05-24,22.11,54.01,0.0,213.91,59.98,89.77,0.0,11.96,88.92,104.51,10.57,52.5,0.0,0.0,264.14,0.0,0.0,7.73,49.86,210.28,0.0,22.3,0.0,21.74,7.68,60.92,0.0,0.0,82.85,4.39
2024-05-25,22.11,54.01,0.0,213.91,59.98,89.77,0.0,11.96,88.92,104.51,10.57,52.5,0.0,0.0,264.14,0.0,0.0,7.73,49.86,210.28,0.0,22.3,0.0,21.74,7.68,60.92,0.0,0.0,82.85,4.39
2024-05-26,22.11,54.01,0.0,213.91,59.98,89.77,0.0,11.96,88.92,104.51,10.57,52.5,0.0,0.0,264.14,0.0,0.0,7.73,49.86,210.28,0.0,22.3,0.0,21.74,7.68,60.92,0.0,0.0,82.85,4.39
2024-05-27,22.07,54.22,0.0,208.6,60.16,89.69,0.0,11.98,89.09,104.72,10.55,52.5,0.0,0.0,263.63,0.0,0.0,7.79,50.05,209.9,0.0,22.25,0.0,21.72,7.74,60.93,0.0,0.0,82.69,4.4
2024-05-28,22.08,54.56,0.0,213.66,60.43,89.99,0.0,12.02,89.38,105.14,10.56,52.56,0.0,0.0,263.91,0.0,0.0,7.88,50.35,209.99,0.0,22.27,0.0,21.71,7.79,61.08,0.0,0.0,82.74,4.42
2024-05-29,22.1,54.45,0.0,213.85,60.28,89.99,0.0,12.0,89.22,104.97,10.57,52.39,0.0,0.0,264.25,0.0,0.0,7.85,50.18,210.19,0.0,22.29,0.0,21.73,7.8,61.03,0.0,0.0,82.82,4.43
2024-05-30,22.15,54.23,0.0,214.32,60.16,90.16,0.0,11.97,89.01,104.76,10.59,52.52,0.0,0.0,264.71,0.0,0.0,7.81,50.06,210.68,0.0,22.34,0.0,21.78,7.75,61.01,0.0,0.0,83.02,4.4
2024-05-31,22.17,54.51,0.0,214.43,60.48,90.89,0.0,12.03,89.41,104.97,10.59,52.55,0.0,0.0,264.79,0.0,0.0,7.87,50.24,210.75,0.0,22.35,0.0,21.79,7.85,61.07,0.0,0.0,83.05,4.32
2024-06-01,22.15,54.66,0.0,214.5,60.45,91.16,0.0,12.03,89.48,105.09,10.58,52.53,0.0,0.0,264.77,0.0,0.0,7.78,50.43,211.09,0.0,22.34,0.0,21.77,7.85,60.96,0.0,0.0,83.0,4.33
2024-06-02,22.15,54.66,0.0,214.5,60.45,91.16,0.0,12.03,89.48,105.09,10.58,52.53,0.0,0.0,264.77,0.0,0.0,7.78,50.43,211.09,0.0,22.34,0.0,21.77,7.85,60.96,0.0,0.0,83.0,4.33
2024-06-03,22.04,54.31,0.0,213.73,60.27,90.88,0.0,11.97,89.02,104.63,10.53,52.28,0.0,0.0,263.53,0.0,0.0,7.85,50.16,210.08,0.0,22.23,0.0,21.7,7.83,60.82,0.0,0.0,82.61,4.32
2024-06-04,22.19,54.53,0.0,214.7,60.38,92.27,0.0,12.07,89.73,105.43,10.61,53.37,0.0,0.0,265.68,0.0,0.0,7.84,50.58,211.0,0.0,22.38,0.0,21.81,7.91,61.33,0.0,0.0,83.15,4.34
2024-06-05,22.16,54.68,0.0,214.42,60.4,92.45,0.0,12.07,89.72,105.47,10.6,53.19,0.0,0.0,265.33,0.0,0.0,7.85,50.74,210.75,0.0,22.35,0.0,21.79,7.95,61.34,0.0,0.0,83.05,4.35
2024-06-06,22.15,54.7,0.0,214.37,60.36,92.4,0.0,12.07,89.78,105.62,10.59,53.07,0.0,0.0,265.15,0.0,0.0,7.85,50.85,210.63,0.0,21.52,0.0,21.78,7.99,61.32,0.0,0.0,83.0,4.3
2024-06-07,22.16,54.78,0.0,214.46,60.43,92.51,0.0,12.08,89.87,105.58,10.6,53.05,0.0,0.0,265.29,0.0,0.0,7.85,50.84,210.75,0.0,21.54,0.0,21.79,7.97,61.38,0.0,0.0,83.05,4.3
2024-06-08,22.16,54.78,0.0,214.46,60.43,92.51,0.0,12.08,89.87,105.58,10.6,53.05,0.0,0.0,265.29,0.0,0.0,7.85,50.84,210.75,0.0,21.54,0.0,21.79,7.97,61.38,0.0,0.0,83.05,4.3
2024-06-09,22.16,54.78,0.0,214.46,60.43,92.51,0.0,12.08,89.87,105.58,10.6,53.05,0.0,0.0,265.29,0.0,0.0,7.85,50.84,210.75,0.0,21.54,0.0,21.79,7.97,61.38,0.0,0.0,83.05,4.3
2024-06-10,22.17,54.11,0.0,207.18,60.03,91.78,0.0,11.95,88.82,105.06,10.6,52.62,0.0,0.0,265.26,0.0,0.0,7.72,50.11,209.88,0.0,21.28,0.0,21.82,7.85,61.03,0.0,0.0,83.09,4.31
2024-06-11,22.17,54.11,0.0,207.18,60.03,91.78,0.0,11.95,88.82,105.06,10.6,52.62,0.0,0.0,265.26,0.0,0.0,7.72,50.11,209.88,0.0,21.28,0.0,21.82,7.85,61.03,0.0,0.0,83.09,4.31
2024-06-12,22.17,54.36,0.0,214.55,60.11,91.79,0.0,11.92,88.64,105.27,10.61,52.61,0.0,0.0,265.23,0.0,0.0,7.75,50.45,210.87,0.0,21.51,0.0,21.8,7.9,61.09,0.0,0.0,83.1,4.39
2024-06-13,22.18,54.69,0.0,214.67,60.17,92.1,0.0,12.0,89.22,105.66,10.61,52.69,0.0,0.0,265.53,0.0,0.0,7.83,50.71,210.96,0.0,21.63,0.0,21.81,7.97,61.28,0.0,0.0,83.13,4.43
2024-06-14,22.19,54.49,0.0,214.7,60.17,92.21,0.0,11.93,88.66,105.39,10.61,52.41,0.0,0.0,265.56,0.0,0.0,7.79,50.52,210.98,0.0,21.41,0.0,21.81,7.92,61.17,0.0,0.0,83.14,4.42
2024-06-15,22.19,54.33,0.0,214.99,60.12,92.52,0.0,11.89,88.52,104.74,10.61,52.57,0.0,0.0,265.35,0.0,0.0,7.76,50.48,211.28,0.0,22.38,0.0,21.81,7.71,61.07,0.0,0.0,83.15,4.44
2024-06-16,22.19,54.33,0.0,214.99,60.12,92.52,0.0,11.89,88.52,104.74,10.61,52.57,0.0,0.0,265.35,0.0,0.0,7.76,50.48,211.28,0.0,22.38,0.0,21.81,7.71,61.07,0.0,0.0,83.15,4.44
2024-06-17,22.19,54.33,0.0,214.99,60.12,92.52,0.0,11.89,88.52,104.74,10.61,52.57,0.0,0.0,265.35,0.0,0.0,7.76,50.48,211.28,0.0,22.38,0.0,21.81,7.71,61.07,0.0,0.0,83.15,4.44
2024-06-18,22.18,54.27,0.0,214.63,60.17,92.65,0.0,11.9,88.49,104.89,10.61,52.48,0.0,0.0,265.26,0.0,0.0,7.76,50.24,210.93,0.0,21.57,0.0,21.8,7.9,61.11,0.0,0.0,83.12,4.46
2024-06-19,22.14,54.65,0.0,214.24,60.16,93.04,0.0,11.9,88.48,104.85,10.59,52.32,0.0,0.0,264.84,0.0,0.0,7.83,50.29,210.57,0.0,21.52,0.0,21.76,7.93,61.1,0.0,0.0,82.98,4.51
2024-06-20,22.21,54.85,0.0,214.82,60.32,92.66,0.0,11.91,88.55,105.05,10.63,52.27,0.0,0.0,265.61,0.0,0.0,7.88,50.34,211.12,0.0,21.53,0.0,21.82,7.93,61.14,0.0,0.0,83.2,4.5
2024-06-21,22.2,54.83,0.0,214.85,60.48,92.53,0.0,11.91,88.51,104.69,10.63,52.1,0.0,0.0,265.52,0.0,0.0,7.88,50.32,211.11,0.0,21.49,0.0,21.82,7.91,61.12,0.0,0.0,83.19,4.54
2024-06-22,22.2,54.83,0.0,214.85,60.48,92.53,0.0,11.91,88.51,104.69,10.63,52.1,0.0,0.0,265.52,0.0,0.0,7.88,50.32,211.11,0.0,21.49,0.0,21.82,7.91,61.12,0.0,0.0,83.19,4.54
2024-06-23,22.2,54.83,0.0,214.85,60.48,92.53,0.0,11.91,88.51,104.69,10.63,52.1,0.0,0.0,265.52,0.0,0.0,7.88,50.32,211.11,0.0,21.49,0.0,21.82,7.91,61.12,0.0,0.0,83.19,4.54
2024-06-24,22.17,54.5,0.0,209.54,60.33,92.22,0.0,11.87,88.21,104.42,10.61,51.79,0.0,0.0,265.1,0.0,0.0,7.83,50.16,210.81,0.0,21.53,0.0,21.44,7.88,60.98,0.0,0.0,83.08,4.51
2024-06-25,22.17,54.71,0.0,214.52,60.56,92.37,0.0,11.92,88.58,104.84,10.61,51.88,0.0,0.0,265.23,0.0,0.0,7.87,50.23,210.85,0.0,22.36,0.0,21.79,7.91,61.09,0.0,0.0,83.09,4.49
2024-06-26,22.16,54.82,0.0,214.41,60.48,92.03,0.0,11.88,88.34,104.75,10.6,51.72,0.0,0.0,265.1,0.0,0.0,7.81,50.18,210.74,0.0,21.48,0.0,21.78,7.88,60.97,0.0,0.0,83.05,4.46
2024-06-27,22.18,54.73,0.0,214.6,60.35,91.9,0.0,11.87,88.25,104.37,10.61,51.57,0.0,0.0,265.16,0.0,0.0,7.77,49.96,210.92,0.0,21.5,0.0,21.8,7.84,60.91,0.0,0.0,83.12,4.49
2024-06-28,22.15,54.41,0.0,214.29,60.15,91.51,0.0,11.86,88.13,104.21,10.6,51.32,0.0,0.0,264.8,0.0,0.0,7.75,49.75,210.61,0.0,21.47,0.0,21.77,7.78,60.78,0.0,0.0,83.0,4.4
2024-06-29,22.15,54.85,0.0,214.53,60.27,91.11,0.0,11.88,88.35,104.36,10.59,51.35,0.0,0.0,264.83,0.0,0.0,7.43,49.9,210.84,0.0,21.48,0.0,21.77,7.8,60.83,0.0,0.0,83.0,4.47
2024-06-30,22.15,54.85,0.0,214.53,60.27,91.11,0.0,11.88,88.35,104.36,10.59,51.35,0.0,0.0,264.83,0.0,0.0,7.43,49.9,210.84,0.0,21.48,0.0,21.77,7.8,60.83,0.0,0.0,83.0,4.47
2024-07-01,22.15,54.71,0.0,209.81,60.36,91.46,0.0,11.92,88.62,104.42,10.59,51.29,0.0,0.0,264.8,0.0,0.0,7.77,50.0,211.33,0.0,21.56,0.0,21.79,7.83,60.9,0.0,0.0,82.99,4.5
2024-07-02,22.18,54.55,0.0,214.55,60.09,91.19,0.0,11.92,88.57,104.37,10.6,51.17,0.0,0.0,265.38,0.0,0.0,7.77,49.65,210.89,0.0,21.5,0.0,21.8,7.8,60.85,0.0,0.0,83.11,4.43
2024-07-03,22.18,54.88,0.0,214.57,60.44,91.18,0.0,11.93,88.69,104.83,10.6,51.18,0.0,0.0,265.43,0.0,0.0,7.77,49.92,210.92,0.0,21.56,0.0,21.8,7.84,60.91,0.0,0.0,83.12,4.38
2024-07-04,22.18,55.18,0.0,214.65,60.62,91.49,0.0,11.98,89.04,105.32,10.61,51.26,0.0,0.0,265.57,0.0,0.0,7.85,50.14,211.16,0.0,21.6,0.0,21.81,7.9,61.1,0.0,0.0,83.13,4.42
2024-07-05,22.16,55.3,0.0,214.46,60.7,91.68,0.0,12.01,89.27,105.44,10.6,51.47,0.0,0.0,265.51,0.0,0.0,7.85,50.21,210.77,0.0,21.53,0.0,21.79,7.89,61.18,0.0,0.0,83.06,4.46
2024-07-06,22.17,55.42,0.0,214.71,60.55,91.95,0.0,12.03,89.49,105.76,10.59,51.43,0.0,0.0,265.53,0.0,0.0,7.63,50.33,211.0,0.0,22.36,0.0,21.79,8.01,61.19,0.0,0.0,83.06,4.48
2024-07-07,22.17,55.42,0.0,214.71,60.55,91.95,0.0,12.03,89.49,105.76,10.59,51.43,0.0,0.0,265.53,0.0,0.0,7.63,50.33,211.0,0.0,22.36,0.0,21.79,8.01,61.19,0.0,0.0,83.06,4.48
2024-07-08,22.16,55.49,0.0,209.31,60.59,92.02,0.0,12.02,89.34,105.81,10.6,51.53,0.0,0.0,265.5,0.0,0.0,7.85,50.46,210.39,0.0,21.49,0.0,21.81,7.89,61.27,0.0,0.0,83.05,4.48
2024-07-09,22.17,55.36,0.0,214.5,60.58,91.7,0.0,12.02,89.33,105.76,10.6,51.35,0.0,0.0,265.71,0.0,0.0,7.81,50.23,210.83,0.0,21.51,0.0,21.79,7.82,61.18,0.0,0.0,83.08,4.49
2024-07-10,22.17,55.42,0.0,214.54,60.63,91.8,0.0,12.01,89.29,105.69,10.6,51.22,0.0,0.0,265.76,0.0,0.0,7.81,49.99,210.88,0.0,21.5,0.0,21.8,7.85,61.18,0.0,0.0,83.1,4.49
2024-07-11,22.17,55.56,0.0,214.57,60.68,91.64,0.0,12.03,89.44,106.24,10.61,51.16,0.0,0.0,265.77,0.0,0.0,7.74,50.03,210.88,0.0,21.56,0.0,21.8,7.86,61.31,0.0,0.0,83.1,4.49
2024-07-12,22.19,55.61,0.0,214.68,60.68,91.97,0.0,12.07,89.74,106.68,10.62,51.95,0.0,0.0,266.11,0.0,0.0,7.73,50.06,211.02,0.0,21.58,0.0,21.81,7.89,61.49,0.0,0.0,83.14,4.52
2024-07-13,22.19,55.61,0.0,214.68,60.68,91.97,0.0,12.07,89.74,106.68,10.62,51.95,0.0,0.0,266.11,0.0,0.0,7.73,50.06,211.02,0.0,21.58,0.0,21.81,7.89,61.49,0.0,0.0,83.14,4.52
2024-07-14,22.19,55.61,0.0,214.68,60.68,91.97,0.0,12.07,89.74,106.68,10.62,51.95,0.0,0.0,266.11,0.0,0.0,7.73,50.06,211.02,0.0,21.58,0.0,21.81,7.89,61.49,0.0,0.0,83.14,4.52
